CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,CAT_OCUP,EMPLEO,PP02B,PP02E,PP02H,PP02I,PP03C,PP03G,PP03I,PP04A,PP04G,PP05B3,PP05H,PP05I,PP05J,PP05K,PP07A,PP07I3,PP07J,PP07K,PP08D1,P21,ITF,DECINDR,IPCF,ANIO,CH03,CH12,CH13,CH14,PP3E_TOT,PP3F_TOT,horastrab,trabaja,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre,edad2,educ,edad_rango,ingreso_total_familiar,ingreso_total_familiar_millones,CH03_str,IX_TOT
TQRMNOPQPHJOLQCDEHLEH00876313,1,2,2,74,2,12,2,3.0,4.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,2411000,4,803666.67,2025,2.0,2.0,1.0,,,,0.0,0,0.67,2.26,825300.0199999999,0,5476,6.0,50+,2411000.0,2.411,2,3.0
TQRMNOPQPHJOLQCDEHLEH00876313,1,3,2,24,5,12,5,3.0,3.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,2411000,0,803666.67,2025,3.0,7.0,2.0,3.0,,,0.0,0,0.76,2.26,825300.0199999999,0,576,15.0,18-30,2411000.0,2.411,3,3.0
TQRMNOSSSHMMLOCDEHLEH00880781,1,1,1,34,2,3,4,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,11.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,300000,626000,5,156500.0,2025,1.0,4.0,1.0,9.0,46.0,0.0,46.0,1,1.0,3.16,1153959.32,1,1156,12.0,31-50,626000.0,0.626,1,4.0
TQRMNOSRSHKMKOCDEHPJB00857897,1,1,1,40,1,1,6,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,880000.0,880000,1760000,7,880000.0,2025,1.0,7.0,1.0,9.0,40.0,0.0,40.0,1,1.0,1.77,646363.29,0,1600,17.0,31-50,1760000.0,1.76,1,2.0
TQRMNOSRSHKMKOCDEHPJB00857897,1,2,2,43,1,1,4,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,880000.0,880000,1760000,7,880000.0,2025,2.0,4.0,1.0,9.0,45.0,0.0,45.0,1,0.77,1.77,646363.29,0,1849,12.0,31-50,1760000.0,1.76,2,2.0
TQRMNOSRUHKMKOCDEHPJB00861082,1,1,1,47,2,1,5,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1000000.0,1000000,2350000,8,783333.33,2025,1.0,7.0,2.0,2.0,40.0,0.0,40.0,1,1.0,2.5300000000000002,923897.81,0,2209,14.0,31-50,2350000.0,2.35,1,3.0
TQRMNOSRUHKMKOCDEHPJB00861082,1,2,2,45,2,1,5,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,900000.0,900000,2350000,9,783333.33,2025,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0,0.77,2.5300000000000002,923897.81,0,2025,16.0,31-50,2350000.0,2.35,2,3.0
TQRMNOSRUHKMKOCDEHPJB00861082,1,3,2,14,5,1,3,3.0,3.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,2350000,0,783333.33,2025,3.0,4.0,2.0,2.0,,,0.0,0,0.76,2.5300000000000002,923897.81,0,196,8.0,13-17,2350000.0,2.35,3,3.0
TQRMNOPYPHLKKUCDEHPJB00854373,1,1,1,70,3,1,4,3.0,1.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,1000000,8,1000000.0,2025,1.0,4.0,1.0,9.0,,,0.0,0,0.83,0.83,303096.91,0,4900,12.0,50+,1000000.0,1.0,1,1.0
TQRMNORWWHLLLLCDEHPJB00854375,1,1,2,27,1,1,5,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,500000.0,500000,900000,4,450000.0,2025,1.0,7.0,2.0,2.0,48.0,0.0,48.0,1,0.76,1.78,650015.06,0,729,14.0,18-30,900000.0,0.9,1,2.0
TQRMNOQQTHKMLLCDEGPDJ00861507,1,3,1,13,5,1,1,3.0,3.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,270000,0,67500.0,2025,3.0,2.0,2.0,6.0,,,0.0,0,0.9,2.97,1084575.6900000002,1,169,6.0,13-17,270000.0,0.27,3,4.0
TQRMNOQQTHKMLLCDEGPDJ00861507,1,4,1,4,5,4,7,4.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,270000,0,67500.0,2025,3.0,1.0,2.0,,,,0.0,0,0.55,2.97,1084575.6900000002,1,16,0.0,0-5,270000.0,0.27,3,4.0
TQRMNOQRPHLNKUCDEHJGH00853841,1,1,1,63,5,4,4,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,4.0,300000.0,300000,300000,2,300000.0,2025,1.0,4.0,1.0,9.0,40.0,0.0,40.0,1,0.83,0.83,303096.91,1,3969,12.0,50+,300000.0,0.3,1,1.0
TQRMNOSSVHKMKUCDEHJGH00857300,1,1,1,52,5,1,6,3.0,4.0,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,0,1000000,0,500000.0,2025,1.0,6.0,1.0,9.0,,,0.0,0,1.0,1.83,668273.91,0,2704,15.0,50+,1000000.0,1.0,1,2.0
TQRMNOQUUHJMKOCDEHIBB00876771,1,1,1,49,2,1,6,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1000000.0,1000000,1800000,9,450000.0,2025,1.0,7.0,1.0,9.0,35.0,0.0,35.0,1,1.0,3.55,1296378.3499999999,0,2401,17.0,31-50,1800000.0,1.8,1,4.0
TQRMNOQUUHJMKOCDEHIBB00876771,1,2,2,48,2,1,6,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,300000.0,300000,1800000,2,450000.0,2025,2.0,7.0,1.0,9.0,30.0,0.0,30.0,1,0.76,3.55,1296378.3499999999,0,2304,17.0,31-50,1800000.0,1.8,2,4.0
TQRMNOQUUHJMKOCDEHIBB00876771,1,3,1,19,5,1,5,3.0,3.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,1800000,0,450000.0,2025,3.0,7.0,2.0,1.0,,,0.0,0,1.02,3.55,1296378.3499999999,0,361,13.0,18-30,1800000.0,1.8,3,4.0
TQRMNOQUUHJMKOCDEHIBB00876771,1,4,2,17,5,1,3,3.0,3.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,1800000,0,450000.0,2025,3.0,4.0,2.0,5.0,,,0.0,0,0.77,3.55,1296378.3499999999,0,289,11.0,13-17,1800000.0,1.8,3,4.0
TQRMNOQRVHLOKPCDEHPJB00854370,1,1,1,53,3,4,3,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,50000,1,50000.0,2025,1.0,4.0,2.0,4.0,,,0.0,0,1.0,1.0,365177.0,1,2809,10.0,50+,50000.0,0.05,1,1.0
TQRMNORYUHLOKPCDEHPJB00854369,2,1,1,33,1,1,4,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,310000.0,310000,330000,3,82500.0,2025,1.0,4.0,1.0,9.0,84.0,0.0,84.0,1,1.0,3.0100000000000002,1099182.77,1,1089,12.0,31-50,330000.0,0.33,1,4.0
TQRMNORYUHLOKPCDEHPJB00854369,2,2,2,28,1,4,3,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,20000,330000,1,82500.0,2025,2.0,4.0,2.0,3.0,7.0,0.0,7.0,1,0.76,3.0100000000000002,1099182.77,1,784,9.0,18-30,330000.0,0.33,2,4.0
TQRMNOSSSHMMLOCDEHLEH00880781,1,4,1,6,5,4,1,4.0,3.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,626000,0,156500.0,2025,10.0,2.0,2.0,,,,0.0,0,0.64,3.16,1153959.32,1,36,,6-12,626000.0,0.626,10,4.0
TQRMNORXPHMKLQCDEHLEH00880782,1,1,1,62,2,1,2,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,600000.0,600000,1610000,7,268333.33,2025,1.0,2.0,1.0,,40.0,0.0,40.0,1,0.83,4.09,1493573.93,0,3844,6.0,50+,1610000.0,1.61,1,6.0
TQRMNORXPHMKLQCDEHLEH00880782,1,2,2,68,2,1,4,3.0,4.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,1610000,4,268333.33,2025,2.0,4.0,1.0,9.0,,,0.0,0,0.67,4.09,1493573.93,0,4624,12.0,50+,1610000.0,1.61,2,6.0
TQRMNORXPHMKLQCDEHLEH00880782,1,3,2,27,5,4,3,2.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,1610000,2,268333.33,2025,3.0,4.0,2.0,3.0,,,0.0,0,0.76,4.09,1493573.93,0,729,9.0,18-30,1610000.0,1.61,3,6.0
TQRMNORXPHMKLQCDEHLEH00880782,1,4,2,30,5,4,4,2.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,1610000,2,268333.33,2025,3.0,4.0,1.0,9.0,,,0.0,0,0.77,4.09,1493573.93,0,900,12.0,18-30,1610000.0,1.61,3,6.0
TQRMNORXPHMKLQCDEHLEH00880782,1,5,1,5,5,2,7,4.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,1610000,0,268333.33,2025,5.0,1.0,2.0,,,,0.0,0,0.6,4.09,1493573.93,0,25,0.0,0-5,1610000.0,1.61,5,6.0
TQRMNORXPHMKLQCDEHLEH00880782,1,6,2,2,5,2,7,4.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,1610000,0,268333.33,2025,5.0,,,,,,0.0,0,0.46,4.09,1493573.93,0,4,,0-5,1610000.0,1.61,5,6.0
TQRMNOTWRHKKKMCDEHLEH00861490,1,1,2,39,1,1,6,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,930000.0,930000,0,9,0.0,2025,1.0,7.0,1.0,9.0,0.0,0.0,0.0,0,0.77,2.4699999999999998,901987.19,1,1521,17.0,31-50,0.0,0.0,1,3.0
TQRMNOTWRHKKKMCDEHLEH00861490,1,2,1,39,1,1,6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0,12,0.0,2025,2.0,7.0,1.0,9.0,0.0,0.0,0.0,0,1.0,2.4699999999999998,901987.19,1,1521,17.0,31-50,0.0,0.0,2,3.0
TQRMNOTWRHKKKMCDEHLEH00861490,1,3,2,10,5,1,1,3.0,3.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,0.0,2025,3.0,2.0,2.0,4.0,,,0.0,0,0.7,2.4699999999999998,901987.19,1,100,4.0,6-12,0.0,0.0,3,3.0
TQRMNOQXVHJOKRCDEHPJB00877035,1,1,1,55,1,1,4,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,400000,400000,4,200000.0,2025,1.0,4.0,1.0,9.0,36.0,0.0,36.0,1,1.0,1.76,642711.52,1,3025,12.0,50+,400000.0,0.4,1,2.0
TQRMNOQXVHJOKRCDEHPJB00877035,1,2,2,54,1,1,4,3.0,4.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,400000,0,200000.0,2025,2.0,4.0,1.0,9.0,,,0.0,0,0.76,1.76,642711.52,1,2916,12.0,50+,400000.0,0.4,2,2.0
TQRMNOSTTHMOLLCDEHPJB00880830,1,1,1,53,2,1,4,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,3.0,500000.0,-9,0,12,0.0,2025,1.0,4.0,1.0,9.0,48.0,0.0,48.0,1,1.0,2.5300000000000002,923897.81,1,2809,12.0,50+,0.0,0.0,1,3.0
TQRMNOSTTHMOLLCDEHPJB00880830,1,2,2,52,2,1,4,3.0,4.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,0.0,2025,2.0,4.0,1.0,9.0,,,0.0,0,0.76,2.5300000000000002,923897.81,1,2704,12.0,50+,0.0,0.0,2,3.0
TQRMNORWWHLLLLCDEHPJB00854375,1,2,1,28,1,1,4,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,400000.0,400000,900000,4,450000.0,2025,2.0,4.0,1.0,9.0,30.0,0.0,30.0,1,1.02,1.78,650015.06,0,784,12.0,18-30,900000.0,0.9,2,2.0
TQRMNOPWUHJMKUCDEHPJB00877566,1,1,2,66,2,1,6,3.0,1.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,1500000,7,750000.0,2025,1.0,6.0,1.0,9.0,,,0.0,0,0.67,1.5,547765.5,0,4356,15.0,50+,1500000.0,1.5,1,2.0
TQRMNOPWUHJMKUCDEHPJB00877566,1,2,1,66,2,1,4,3.0,1.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,1500000,6,750000.0,2025,2.0,4.0,1.0,9.0,,,0.0,0,0.83,1.5,547765.5,0,4356,12.0,50+,1500000.0,1.5,2,2.0
TQRMNOQVRHMOLPCDEHPJB00880882,1,1,1,24,1,4,3,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100000,270000,1,90000.0,2025,1.0,4.0,2.0,,60.0,0.0,60.0,1,1.02,2.15,785130.5499999999,1,576,,18-30,270000.0,0.27,1,3.0
TQRMNOQVRHMOLPCDEHPJB00880882,1,2,2,24,1,4,3,3.0,4.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0,270000,1,90000.0,2025,2.0,4.0,2.0,2.0,,,0.0,0,0.76,2.15,785130.5499999999,1,576,8.0,18-30,270000.0,0.27,2,3.0
TQRMNOQVRHMOLPCDEHPJB00880882,1,3,1,1,5,4,7,4.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,270000,0,90000.0,2025,3.0,,,,,,0.0,0,0.37,2.15,785130.5499999999,1,1,,0-5,270000.0,0.27,3,3.0
